,total_price,unit_price,pizza_size,pizza_ingredients,pizza_category,pizza_name_id,pizza_id,day_of_week,hour_of_day,day_of_month,quantity
40243,16.75,16.75,1,13,3,36,40244,,,,1
40244,16.5,16.5,1,21,2,57,40245,,,,1
40245,20.75,20.75,0,8,0,80,40246,,,,1
40246,18.5,18.5,0,17,3,20,40247,,,,1
40247,14.75,14.75,1,22,3,22,40248,,,,1
40248,20.25,20.25,0,31,3,41,40249,,,,1
40249,10.5,10.5,2,23,1,28,40250,,,,1
40250,12.0,12.0,2,31,3,43,40251,,,,1
40251,16.75,16.75,1,10,0,66,40252,,,,1
40252,25.5,25.5,3,15,1,86,40253,,,,1
40253,16.75,16.75,1,7,0,9,40254,,,,1
40254,16.75,16.75,1,11,0,15,40255,,,,1
40255,12.5,12.5,1,16,1,51,40256,,,,1
40256,20.75,20.75,0,10,0,65,40257,,,,1
40257,12.75,12.75,2,7,0,10,40258,,,,1
40258,16.0,16.0,1,20,1,18,40259,,,,1
40259,16.0,16.0,1,30,1,45,40260,,,,1
40260,20.75,20.75,0,10,0,65,40261,,,,1
40261,20.75,20.75,0,8,0,80,40262,,,,1
40262,20.5,20.5,0,20,1,17,40263,,,,1
40263,16.0,16.0,1,25,3,39,40264,,,,1
40264,12.5,12.5,2,14,2,55,40265,,,,1
40265,20.75,20.75,0,2,0,0,40266,,,,1
40266,33.5,16.75,1,2,0,1,40267,,,,2
40267,12.0,12.0,2,1,1,3,40268,,,,1
40268,17.95,17.95,0,22,3,21,40269,,,,1
40269,13.25,13.25,1,23,1,27,40270,,,,1
40270,20.75,20.75,0,14,2,53,40271,,,,1
40271,12.25,12.25,2,12,2,61,40272,,,,1
40272,16.75,16.75,1,10,0,66,40273,,,,1
40273,20.75,20.75,0,6,2,68,40274,,,,1
40274,25.5,25.5,3,15,1,86,40275,,,,1
40275,12.75,12.75,2,7,0,10,40276,,,,1
40276,16.75,16.75,1,9,0,12,40277,,,,1
40277,16.75,16.75,1,2,0,1,40278,,,,1
40278,17.95,17.95,0,22,3,21,40279,,,,1
40279,12.5,12.5,2,21,2,58,40280,,,,1
40280,20.75,20.75,0,10,0,65,40281,,,,1
40281,20.75,20.75,0,26,3,71,40282,,,,1
40282,12.75,12.75,2,2,0,2,40283,,,,1
40283,12.0,12.0,2,1,1,3,40284,,,,1
40284,18.5,18.5,0,17,3,20,40285,,,,1
40285,12.0,12.0,2,28,3,25,40286,,,,1
40286,16.5,16.5,0,23,1,26,40287,,,,1
40287,20.75,20.75,0,14,2,53,40288,,,,1
40288,12.0,12.0,2,18,3,90,40289,,,,1
40289,20.75,20.75,0,24,2,62,40290,,,,1
40290,17.5,17.5,0,19,1,47,40291,,,,1
40291,20.75,20.75,0,21,2,56,40292,,,,1
40292,16.75,16.75,1,10,0,66,40293,,,,1
40293,20.5,20.5,0,30,1,44,40294,,,,1
40294,12.25,12.25,2,12,2,61,40295,,,,1
40295,20.75,20.75,0,6,2,68,40296,,,,1
40296,16.5,16.5,1,6,2,69,40297,,,,1
40297,18.5,18.5,0,17,3,20,40298,,,,1
40298,20.25,20.25,0,28,3,23,40299,,,,1
40299,16.0,16.0,1,28,3,24,40300,,,,1
40300,20.75,20.75,0,2,0,0,40301,,,,1
40301,20.5,20.5,0,30,1,44,40302,,,,1
40302,9.75,9.75,2,16,1,52,40303,,,,1
40303,16.25,16.25,1,12,2,60,40304,,,,1
40304,20.75,20.75,0,6,2,68,40305,,,,1
40305,12.0,12.0,2,1,1,3,40306,,,,1
40306,16.0,16.0,1,20,1,18,40307,,,,1
40307,25.5,25.5,3,15,1,86,40308,,,,1
40308,14.75,14.75,1,22,3,22,40309,,,,1
40309,25.5,25.5,3,15,1,86,40310,,,,1
40310,12.0,12.0,2,1,1,3,40311,,,,1
40311,16.75,16.75,1,13,3,36,40312,,,,1
40312,20.75,20.75,0,14,2,53,40313,,,,1
40313,12.0,12.0,2,1,1,3,40314,,,,1
40314,16.75,16.75,1,9,0,12,40315,,,,1
40315,14.75,14.75,1,22,3,22,40316,,,,1
40316,20.75,20.75,0,14,2,53,40317,,,,1
40317,12.0,12.0,2,18,3,90,40318,,,,1
40318,37.0,18.5,0,17,3,20,40319,,,,2
40319,14.75,14.75,1,22,3,22,40320,,,,1
40320,16.5,16.5,0,23,1,26,40321,,,,1
40321,17.5,17.5,0,19,1,47,40322,,,,1
40322,12.5,12.5,2,6,2,70,40323,,,,1
40323,17.95,17.95,0,22,3,21,40324,,,,1
40324,12.75,12.75,2,11,0,16,40325,,,,1
40325,14.75,14.75,1,22,3,22,40326,,,,1
40326,20.75,20.75,0,4,2,32,40327,,,,1
40327,20.25,20.25,0,25,3,38,40328,,,,1
40328,16.75,16.75,1,10,0,66,40329,,,,1
40329,16.75,16.75,1,13,3,36,40330,,,,1
40330,16.0,16.0,1,20,1,18,40331,,,,1
40331,17.5,17.5,0,19,1,47,40332,,,,1
40332,12.5,12.5,2,29,2,79,40333,,,,1
40333,20.75,20.75,0,8,0,80,40334,,,,1
40334,20.75,20.75,0,2,0,0,40335,,,,1
40335,10.5,10.5,2,23,1,28,40336,,,,1
40336,16.5,16.5,1,21,2,57,40337,,,,1
40337,20.5,20.5,0,5,1,29,40338,,,,1
40338,12.5,12.5,2,24,2,64,40339,,,,1
40339,18.5,18.5,0,17,3,20,40340,,,,1
40340,12.5,12.5,2,26,3,73,40341,,,,1
40341,12.0,12.0,2,1,1,3,40342,,,,1
40342,16.5,16.5,0,23,1,26,40343,,,,1
40343,16.5,16.5,1,14,2,54,40344,,,,1
40344,20.75,20.75,0,21,2,56,40345,,,,1
40345,12.0,12.0,2,1,1,3,40346,,,,1
40346,16.75,16.75,1,7,0,9,40347,,,,1
40347,12.0,12.0,2,20,1,19,40348,,,,1
40348,20.25,20.25,0,12,2,59,40349,,,,1
40349,16.75,16.75,1,9,0,12,40350,,,,1
40350,12.25,12.25,2,12,2,61,40351,,,,1
40351,20.75,20.75,0,8,0,80,40352,,,,1
40352,16.5,16.5,0,23,1,26,40353,,,,1
40353,12.0,12.0,2,1,1,3,40354,,,,1
40354,12.75,12.75,2,11,0,16,40355,,,,1
40355,18.5,18.5,0,17,3,20,40356,,,,1
40356,16.75,16.75,1,11,0,15,40357,,,,1
40357,20.75,20.75,0,14,2,53,40358,,,,1
40358,12.5,12.5,2,26,3,73,40359,,,,1
40359,16.5,16.5,0,23,1,26,40360,,,,1
40360,10.5,10.5,2,23,1,28,40361,,,,1
40361,16.5,16.5,1,4,2,33,40362,,,,1
40362,20.75,20.75,0,8,0,80,40363,,,,1
40363,17.5,17.5,0,19,1,47,40364,,,,1
40364,25.5,25.5,3,15,1,86,40365,,,,1
40365,16.0,16.0,1,20,1,18,40366,,,,1
40366,18.5,18.5,0,17,3,20,40367,,,,1
40367,16.5,16.5,1,4,2,33,40368,,,,1
40368,16.0,16.0,1,31,3,42,40369,,,,1
40369,20.75,20.75,0,8,0,80,40370,,,,1
40370,16.75,16.75,1,8,0,81,40371,,,,1
40371,12.0,12.0,2,20,1,19,40372,,,,1
40372,12.0,12.0,2,25,3,40,40373,,,,1
40373,9.75,9.75,2,16,1,52,40374,,,,1
40374,16.75,16.75,1,10,0,66,40375,,,,1
40375,20.75,20.75,0,7,0,8,40376,,,,1
40376,12.25,12.25,2,12,2,61,40377,,,,1
40377,16.25,16.25,1,0,2,6,40378,,,,1
40378,12.75,12.75,2,7,0,10,40379,,,,1
40379,12.25,12.25,2,12,2,61,40380,,,,1
40380,20.75,20.75,0,24,2,62,40381,,,,1
40381,14.75,14.75,1,22,3,22,40382,,,,1
40382,16.5,16.5,1,6,2,69,40383,,,,1
40383,12.0,12.0,2,20,1,19,40384,,,,1
40384,20.5,20.5,0,30,1,44,40385,,,,1
40385,12.0,12.0,2,28,3,25,40386,,,,1
40386,16.5,16.5,1,14,2,54,40387,,,,1
40387,12.0,12.0,2,1,1,3,40388,,,,1
40388,20.25,20.25,0,12,2,59,40389,,,,1
40389,20.5,20.5,0,5,1,29,40390,,,,1
40390,16.0,16.0,1,15,1,84,40391,,,,1
40391,14.75,14.75,1,22,3,22,40392,,,,1
40392,15.25,15.25,0,16,1,50,40393,,,,1
40393,12.75,12.75,2,10,0,67,40394,,,,1
40394,20.75,20.75,0,11,0,14,40395,,,,1
40395,16.5,16.5,0,23,1,26,40396,,,,1
40396,16.5,16.5,1,21,2,57,40397,,,,1
40397,12.75,12.75,2,8,0,82,40398,,,,1
40398,16.0,16.0,1,20,1,18,40399,,,,1
40399,16.25,16.25,1,12,2,60,40400,,,,1
40400,20.75,20.75,0,10,0,65,40401,,,,1
40401,12.0,12.0,2,1,1,3,40402,,,,1
40402,10.5,10.5,2,23,1,28,40403,,,,1
40403,20.75,20.75,0,4,2,32,40404,,,,1
40404,16.5,16.5,1,24,2,63,40405,,,,1
40405,16.5,16.5,1,24,2,63,40406,,,,1
40406,11.0,11.0,2,19,1,49,40407,,,,1
40407,16.5,16.5,1,6,2,69,40408,,,,1
40408,16.75,16.75,1,10,0,66,40409,,,,1
40409,16.0,16.0,1,28,3,24,40410,,,,1
40410,12.25,12.25,2,12,2,61,40411,,,,1
40411,12.5,12.5,2,29,2,79,40412,,,,1
40412,20.5,20.5,0,15,1,83,40413,,,,1
40413,12.5,12.5,2,21,2,58,40414,,,,1
40414,20.75,20.75,0,11,0,14,40415,,,,1
40415,16.0,16.0,1,28,3,24,40416,,,,1
40416,16.0,16.0,1,27,3,75,40417,,,,1
40417,16.0,16.0,1,20,1,18,40418,,,,1
40418,12.0,12.0,2,20,1,19,40419,,,,1
40419,18.5,18.5,0,17,3,20,40420,,,,1
40420,12.0,12.0,2,5,1,31,40421,,,,1
40421,16.0,16.0,1,25,3,39,40422,,,,1
40422,30.5,15.25,0,16,1,50,40423,,,,2
40423,12.5,12.5,1,16,1,51,40424,,,,1
40424,9.75,9.75,2,16,1,52,40425,,,,1
40425,20.75,20.75,0,10,0,65,40426,,,,1
40426,12.5,12.5,2,6,2,70,40427,,,,1
40427,12.5,12.5,2,29,2,79,40428,,,,1
40428,23.65,23.65,2,3,2,4,40429,,,,1
40429,20.75,20.75,0,11,0,14,40430,,,,1
40430,32.0,16.0,1,20,1,18,40431,,,,2
40431,16.0,16.0,1,5,1,30,40432,,,,1
40432,20.75,20.75,0,7,0,8,40433,,,,1
40433,16.0,16.0,1,28,3,24,40434,,,,1
40434,16.5,16.5,1,14,2,54,40435,,,,1
40435,24.0,12.0,2,1,1,3,40436,,,,2
40436,23.65,23.65,2,3,2,4,40437,,,,1
40437,12.0,12.0,2,20,1,19,40438,,,,1
40438,18.5,18.5,0,17,3,20,40439,,,,1
40439,14.75,14.75,1,22,3,22,40440,,,,1
40440,16.0,16.0,1,28,3,24,40441,,,,1
40441,12.0,12.0,2,28,3,25,40442,,,,1
40442,20.25,20.25,0,25,3,38,40443,,,,1
40443,20.25,20.25,0,12,2,59,40444,,,,1
40444,16.25,16.25,1,12,2,60,40445,,,,1
40445,20.75,20.75,0,6,2,68,40446,,,,1
40446,12.0,12.0,2,27,3,76,40447,,,,1
40447,16.0,16.0,1,15,1,84,40448,,,,1
40448,12.75,12.75,2,11,0,16,40449,,,,1
40449,16.5,16.5,1,26,3,72,40450,,,,1
40450,17.95,17.95,0,22,3,21,40451,,,,1
40451,16.5,16.5,1,6,2,69,40452,,,,1
40452,12.0,12.0,2,18,3,90,40453,,,,1
40453,12.0,12.0,2,15,1,85,40454,,,,1
40454,20.25,20.25,0,25,3,38,40455,,,,1
40455,16.5,16.5,1,24,2,63,40456,,,,1
40456,16.75,16.75,1,7,0,9,40457,,,,1
40457,12.75,12.75,2,8,0,82,40458,,,,1
40458,16.25,16.25,1,0,2,6,40459,,,,1
40459,16.5,16.5,0,23,1,26,40460,,,,1
40460,12.5,12.5,1,16,1,51,40461,,,,1
40461,25.5,25.5,3,15,1,86,40462,,,,1
40462,20.25,20.25,0,0,2,5,40463,,,,1
40463,12.0,12.0,2,28,3,25,40464,,,,1
40464,20.5,20.5,0,20,1,17,40465,,,,1
40465,16.0,16.0,1,25,3,39,40466,,,,1
40466,15.25,15.25,0,16,1,50,40467,,,,1
40467,16.75,16.75,1,7,0,9,40468,,,,1
40468,20.25,20.25,0,27,3,74,40469,,,,1
40469,16.5,16.5,1,21,2,57,40470,,,,1
40470,20.75,20.75,0,2,0,0,40471,,,,1
40471,16.25,16.25,1,0,2,6,40472,,,,1
40472,20.25,20.25,0,31,3,41,40473,,,,1
40473,12.5,12.5,2,21,2,58,40474,,,,1
40474,12.5,12.5,2,26,3,73,40475,,,,1
40475,16.5,16.5,1,4,2,33,40476,,,,1
40476,12.5,12.5,2,14,2,55,40477,,,,1
40477,16.5,16.5,1,6,2,69,40478,,,,1
40478,25.5,25.5,3,15,1,86,40479,,,,1
40479,12.5,12.5,1,16,1,51,40480,,,,1
40480,18.5,18.5,0,17,3,20,40481,,,,1
40481,12.25,12.25,2,12,2,61,40482,,,,1
40482,20.5,20.5,0,30,1,44,40483,,,,1
40483,20.75,20.75,0,11,0,14,40484,,,,1
40484,20.75,20.75,0,14,2,53,40485,,,,1
40485,20.25,20.25,0,0,2,5,40486,,,,1
40486,16.75,16.75,1,7,0,9,40487,,,,1
40487,17.95,17.95,0,22,3,21,40488,,,,1
40488,16.75,16.75,1,13,3,36,40489,,,,1
40489,16.0,16.0,1,25,3,39,40490,,,,1
40490,23.65,23.65,2,3,2,4,40491,,,,1
40491,20.75,20.75,0,6,2,68,40492,,,,1
40492,16.5,16.5,1,26,3,72,40493,,,,1
40493,16.75,16.75,1,9,0,12,40494,,,,1
40494,20.5,20.5,0,20,1,17,40495,,,,1
40495,13.25,13.25,1,23,1,27,40496,,,,1
40496,16.5,16.5,1,21,2,57,40497,,,,1
40497,16.25,16.25,1,12,2,60,40498,,,,1
40498,20.75,20.75,0,24,2,62,40499,,,,1
40499,20.75,20.75,0,7,0,8,40500,,,,1
40500,20.75,20.75,0,11,0,14,40501,,,,1
40501,12.0,12.0,2,20,1,19,40502,,,,1
40502,16.0,16.0,1,31,3,42,40503,,,,1
40503,16.75,16.75,1,13,3,36,40504,,,,1
40504,16.0,16.0,1,5,1,30,40505,,,,1
40505,20.25,20.25,0,12,2,59,40506,,,,1
40506,16.0,16.0,1,20,1,18,40507,,,,1
40507,20.25,20.25,0,12,2,59,40508,,,,1
40508,16.5,16.5,1,6,2,69,40509,,,,1
40509,12.0,12.0,2,1,1,3,40510,,,,1
40510,16.0,16.0,1,25,3,39,40511,,,,1
40511,16.75,16.75,1,2,0,1,40512,,,,1
40512,12.0,12.0,2,20,1,19,40513,,,,1
40513,20.75,20.75,0,4,2,32,40514,,,,1
40514,20.75,20.75,0,8,0,80,40515,,,,1
40515,12.0,12.0,2,1,1,3,40516,,,,1
40516,20.75,20.75,0,4,2,32,40517,,,,1
40517,20.75,20.75,0,2,0,0,40518,,,,1
40518,16.75,16.75,1,9,0,12,40519,,,,1
40519,20.5,20.5,0,20,1,17,40520,,,,1
40520,16.25,16.25,1,0,2,6,40521,,,,1
40521,16.5,16.5,1,29,2,78,40522,,,,1
40522,16.5,16.5,1,26,3,72,40523,,,,1
40523,20.75,20.75,0,2,0,0,40524,,,,1
40524,12.0,12.0,2,28,3,25,40525,,,,1
40525,16.75,16.75,1,11,0,15,40526,,,,1
40526,10.5,10.5,2,23,1,28,40527,,,,1
40527,20.5,20.5,0,20,1,17,40528,,,,1
40528,17.95,17.95,0,22,3,21,40529,,,,1
40529,16.5,16.5,1,6,2,69,40530,,,,1
40530,20.75,20.75,0,8,0,80,40531,,,,1
40531,12.0,12.0,2,1,1,3,40532,,,,1
40532,14.75,14.75,1,22,3,22,40533,,,,1
40533,41.5,20.75,0,7,0,8,40534,,,,2
40534,12.5,12.5,1,16,1,51,40535,,,,1
40535,16.5,16.5,1,21,2,57,40536,,,,1
40536,20.5,20.5,0,20,1,17,40537,,,,1
40537,16.0,16.0,1,28,3,24,40538,,,,1
40538,12.75,12.75,2,8,0,82,40539,,,,1
40539,12.5,12.5,1,16,1,51,40540,,,,1
40540,20.75,20.75,0,8,0,80,40541,,,,1
40541,20.5,20.5,0,15,1,83,40542,,,,1
40542,16.5,16.5,1,6,2,69,40543,,,,1
40543,23.65,23.65,2,3,2,4,40544,,,,1
40544,12.0,12.0,2,5,1,31,40545,,,,1
40545,17.5,17.5,0,19,1,47,40546,,,,1
40546,12.5,12.5,2,24,2,64,40547,,,,1
40547,12.75,12.75,2,7,0,10,40548,,,,1
40548,12.0,12.0,2,30,1,46,40549,,,,1
40549,25.0,12.5,1,16,1,51,40550,,,,2
40550,12.5,12.5,2,21,2,58,40551,,,,1
40551,23.65,23.65,2,3,2,4,40552,,,,1
40552,16.5,16.5,1,4,2,33,40553,,,,1
40553,20.25,20.25,0,12,2,59,40554,,,,1
40554,20.75,20.75,0,10,0,65,40555,,,,1
40555,16.0,16.0,1,20,1,18,40556,,,,1
40556,16.0,16.0,1,25,3,39,40557,,,,1
40557,12.75,12.75,2,2,0,2,40558,,,,1
40558,12.0,12.0,2,5,1,31,40559,,,,1
40559,20.75,20.75,0,11,0,14,40560,,,,1
40560,18.5,18.5,0,17,3,20,40561,,,,1
40561,20.75,20.75,0,26,3,71,40562,,,,1
40562,20.75,20.75,0,8,0,80,40563,,,,1
40563,12.75,12.75,2,13,3,37,40564,,,,1
40564,20.75,20.75,0,8,0,80,40565,,,,1
40565,11.0,11.0,2,19,1,49,40566,,,,1
40566,12.75,12.75,2,2,0,2,40567,,,,1
40567,11.0,11.0,2,19,1,49,40568,,,,1
40568,16.75,16.75,1,8,0,81,40569,,,,1
40569,16.75,16.75,1,9,0,12,40570,,,,1
40570,33.5,16.75,1,9,0,12,40571,,,,2
40571,20.25,20.25,0,31,3,41,40572,,,,1
40572,12.5,12.5,2,29,2,79,40573,,,,1
40573,12.75,12.75,2,8,0,82,40574,,,,1
40574,16.5,16.5,1,4,2,33,40575,,,,1
40575,16.75,16.75,1,10,0,66,40576,,,,1
40576,16.75,16.75,1,9,0,12,40577,1.0,11.0,11.0,1
40577,12.0,12.0,2,1,1,3,40578,1.0,12.0,11.0,1
40578,20.75,20.75,0,7,0,8,40579,1.0,12.0,11.0,1
40579,16.75,16.75,1,7,0,9,40580,1.0,12.0,11.0,1
40580,12.0,12.0,2,28,3,25,40581,1.0,12.0,11.0,1
40581,13.25,13.25,1,23,1,27,40582,1.0,12.0,11.0,1
40582,10.5,10.5,2,23,1,28,40583,1.0,12.0,11.0,1
40583,16.0,16.0,1,30,1,45,40584,1.0,12.0,11.0,1
40584,12.5,12.5,1,16,1,51,40585,1.0,12.0,11.0,1
40585,16.75,16.75,1,9,0,12,40586,1.0,12.0,11.0,1
40586,12.0,12.0,2,5,1,31,40587,1.0,12.0,11.0,1
40587,16.0,16.0,1,20,1,18,40588,1.0,12.0,11.0,1
40588,12.0,12.0,2,1,1,3,40589,1.0,12.0,11.0,1
40589,17.95,17.95,0,22,3,21,40590,1.0,12.0,11.0,1
40590,20.75,20.75,0,11,0,14,40591,1.0,12.0,11.0,1
40591,20.75,20.75,0,6,2,68,40592,1.0,12.0,11.0,1
40592,20.5,20.5,0,20,1,17,40593,1.0,13.0,11.0,1
40593,20.75,20.75,0,21,2,56,40594,1.0,13.0,11.0,1
40594,16.5,16.5,1,21,2,57,40595,1.0,13.0,11.0,1
40595,20.75,20.75,0,2,0,0,40596,1.0,13.0,11.0,1
40596,20.25,20.25,0,0,2,5,40597,1.0,13.0,11.0,1
40597,32.5,16.25,1,0,2,6,40598,1.0,13.0,11.0,2
40598,18.5,18.5,0,17,3,20,40599,1.0,13.0,11.0,1
40599,16.5,16.5,1,4,2,33,40600,1.0,13.0,11.0,1
40600,16.0,16.0,1,30,1,45,40601,1.0,13.0,11.0,1
40601,12.5,12.5,1,16,1,51,40602,1.0,13.0,11.0,1
40602,20.75,20.75,0,10,0,65,40603,1.0,13.0,11.0,1
40603,12.5,12.5,2,29,2,79,40604,1.0,13.0,11.0,1
40604,16.0,16.0,1,18,3,89,40605,1.0,13.0,11.0,1
40605,12.0,12.0,2,18,3,90,40606,1.0,13.0,11.0,1
40606,20.5,20.5,0,5,1,29,40607,1.0,13.0,11.0,1
40607,9.75,9.75,2,16,1,52,40608,1.0,13.0,11.0,1
40608,12.0,12.0,2,1,1,3,40609,1.0,13.0,11.0,1
40609,20.75,20.75,0,2,0,0,40610,1.0,14.0,11.0,1
40610,12.5,12.5,1,16,1,51,40611,1.0,14.0,11.0,1
40611,12.5,12.5,2,29,2,79,40612,1.0,14.0,11.0,1
40612,20.75,20.75,0,8,0,80,40613,1.0,14.0,11.0,1
40613,16.0,16.0,1,5,1,30,40614,1.0,15.0,11.0,1
40614,12.0,12.0,2,30,1,46,40615,1.0,15.0,11.0,1
40615,12.75,12.75,2,8,0,82,40616,1.0,15.0,11.0,1
40616,11.0,11.0,2,19,1,49,40617,1.0,15.0,11.0,1
40617,16.0,16.0,1,20,1,18,40618,1.0,15.0,11.0,1
40618,18.5,18.5,0,17,3,20,40619,1.0,15.0,11.0,1
40619,12.5,12.5,2,4,2,34,40620,1.0,15.0,11.0,1
40620,20.75,20.75,0,2,0,0,40621,1.0,15.0,11.0,1
40621,20.25,20.25,0,31,3,41,40622,1.0,15.0,11.0,1
40622,20.25,20.25,0,27,3,74,40623,1.0,15.0,11.0,1
40623,16.5,16.5,1,14,2,54,40624,1.0,15.0,11.0,1
40624,12.5,12.5,2,6,2,70,40625,1.0,15.0,11.0,1
40625,16.75,16.75,1,9,0,12,40626,1.0,16.0,11.0,1
40626,17.95,17.95,0,22,3,21,40627,1.0,16.0,11.0,1
40627,20.25,20.25,0,31,3,41,40628,1.0,16.0,11.0,1
40628,16.5,16.5,1,6,2,69,40629,1.0,16.0,11.0,1
40629,16.0,16.0,1,18,3,89,40630,1.0,16.0,11.0,1
40630,12.5,12.5,1,16,1,51,40631,1.0,16.0,11.0,1
40631,12.25,12.25,2,12,2,61,40632,1.0,16.0,11.0,1
40632,12.0,12.0,2,28,3,25,40633,1.0,17.0,11.0,1
40633,9.75,9.75,2,16,1,52,40634,1.0,17.0,11.0,1
40634,12.0,12.0,2,30,1,46,40635,1.0,17.0,11.0,1
40635,25.5,25.5,3,15,1,86,40636,1.0,17.0,11.0,1
40636,12.0,12.0,2,1,1,3,40637,1.0,17.0,11.0,1
40637,20.25,20.25,0,27,3,74,40638,1.0,17.0,11.0,1
40638,16.75,16.75,1,8,0,81,40639,1.0,17.0,11.0,1
40639,20.25,20.25,0,12,2,59,40640,1.0,17.0,11.0,1
40640,16.0,16.0,1,18,3,89,40641,1.0,17.0,11.0,1
40641,16.75,16.75,1,11,0,15,40642,1.0,17.0,11.0,1
40642,20.25,20.25,0,25,3,38,40643,1.0,17.0,11.0,1
40643,16.25,16.25,1,12,2,60,40644,1.0,17.0,11.0,1
40644,16.0,16.0,1,27,3,75,40645,1.0,17.0,11.0,1
40645,16.5,16.5,1,29,2,78,40646,1.0,18.0,11.0,1
40646,16.5,16.5,0,23,1,26,40647,1.0,18.0,11.0,1
40647,12.0,12.0,2,28,3,25,40648,1.0,18.0,11.0,1
40648,12.0,12.0,2,20,1,19,40649,1.0,18.0,11.0,1
40649,12.5,12.5,2,21,2,58,40650,1.0,18.0,11.0,1
40650,14.75,14.75,1,22,3,22,40651,1.0,18.0,11.0,1
40651,21.0,21.0,0,13,3,35,40652,1.0,18.0,11.0,1
40652,16.75,16.75,1,8,0,81,40653,1.0,18.0,11.0,1
40653,12.0,12.0,2,18,3,90,40654,1.0,18.0,11.0,1
40654,16.0,16.0,1,20,1,18,40655,1.0,18.0,11.0,1
40655,16.5,16.5,1,14,2,54,40656,1.0,18.0,11.0,1
40656,20.75,20.75,0,10,0,65,40657,1.0,18.0,11.0,1
40657,20.75,20.75,0,8,0,80,40658,1.0,18.0,11.0,1
40658,10.5,10.5,2,23,1,28,40659,1.0,18.0,11.0,1
40659,9.75,9.75,2,16,1,52,40660,1.0,18.0,11.0,1
40660,20.75,20.75,0,8,0,80,40661,1.0,18.0,11.0,1
40661,16.0,16.0,1,20,1,18,40662,1.0,18.0,11.0,1
40662,18.5,18.5,0,17,3,20,40663,1.0,18.0,11.0,1
40663,20.5,20.5,0,30,1,44,40664,1.0,18.0,11.0,1
40664,15.25,15.25,0,16,1,50,40665,1.0,18.0,11.0,1
40665,15.25,15.25,0,16,1,50,40666,1.0,18.0,11.0,1
40666,12.5,12.5,2,21,2,58,40667,1.0,18.0,11.0,1
40667,12.75,12.75,2,2,0,2,40668,1.0,18.0,11.0,1
40668,12.0,12.0,2,20,1,19,40669,1.0,18.0,11.0,1
40669,12.25,12.25,2,12,2,61,40670,1.0,18.0,11.0,1
40670,12.75,12.75,2,7,0,10,40671,1.0,19.0,11.0,1
40671,12.75,12.75,2,11,0,16,40672,1.0,19.0,11.0,1
40672,16.0,16.0,1,20,1,18,40673,1.0,19.0,11.0,1
40673,16.75,16.75,1,13,3,36,40674,1.0,19.0,11.0,1
40674,12.5,12.5,2,26,3,73,40675,1.0,19.0,11.0,1
40675,16.0,16.0,1,18,3,89,40676,1.0,19.0,11.0,1
40676,12.75,12.75,2,10,0,67,40677,1.0,19.0,11.0,1
40677,20.75,20.75,0,10,0,65,40678,1.0,19.0,11.0,1
40678,16.0,16.0,1,15,1,84,40679,1.0,19.0,11.0,1
40679,16.75,16.75,1,9,0,12,40680,1.0,20.0,11.0,1
40680,15.25,15.25,0,16,1,50,40681,1.0,20.0,11.0,1
40681,12.25,12.25,2,12,2,61,40682,1.0,20.0,11.0,1
40682,16.5,16.5,1,26,3,72,40683,1.0,20.0,11.0,1
40683,14.75,14.75,1,22,3,22,40684,1.0,21.0,11.0,1
40684,20.5,20.5,0,30,1,44,40685,1.0,21.0,11.0,1
40685,16.75,16.75,1,8,0,81,40686,1.0,21.0,11.0,1
40686,18.5,18.5,0,17,3,20,40687,1.0,21.0,11.0,1
40687,16.0,16.0,1,5,1,30,40688,1.0,21.0,11.0,1
40688,20.75,20.75,0,6,2,68,40689,1.0,21.0,11.0,1
40689,25.5,25.5,3,15,1,86,40690,1.0,21.0,11.0,1
40690,12.75,12.75,2,2,0,2,40691,1.0,22.0,11.0,1
40691,12.0,12.0,2,1,1,3,40692,1.0,22.0,11.0,1
40692,20.75,20.75,0,7,0,8,40693,1.0,22.0,11.0,1
40693,12.5,12.5,2,4,2,34,40694,1.0,22.0,11.0,1
40694,18.5,18.5,0,17,3,20,40695,1.0,22.0,11.0,1
40695,20.25,20.25,0,31,3,41,40696,1.0,22.0,11.0,1
40696,20.75,20.75,0,10,0,65,40697,1.0,22.0,11.0,1
40697,16.5,16.5,1,4,2,33,40698,1.0,22.0,11.0,1
40698,12.5,12.5,2,26,3,73,40699,1.0,22.0,11.0,1
40699,12.25,12.25,2,12,2,61,40700,4.0,11.0,11.0,1
40700,20.25,20.25,0,18,3,88,40701,4.0,11.0,11.0,1
40701,12.75,12.75,2,2,0,2,40702,4.0,11.0,11.0,1
40702,12.0,12.0,2,1,1,3,40703,4.0,11.0,11.0,1
40703,17.5,17.5,0,19,1,47,40704,4.0,11.0,11.0,1
40704,20.75,20.75,0,21,2,56,40705,4.0,11.0,11.0,1
40705,20.25,20.25,0,12,2,59,40706,4.0,11.0,11.0,1
40706,15.25,15.25,0,16,1,50,40707,4.0,12.0,11.0,1
40707,12.0,12.0,2,20,1,19,40708,4.0,12.0,11.0,1
40708,20.75,20.75,0,2,0,0,40709,4.0,12.0,11.0,1
40709,16.25,16.25,1,0,2,6,40710,4.0,12.0,11.0,1
40710,12.0,12.0,2,28,3,25,40711,4.0,12.0,11.0,1
40711,20.25,20.25,0,31,3,41,40712,4.0,12.0,11.0,1
40712,16.75,16.75,1,10,0,66,40713,4.0,12.0,11.0,1
